#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Team DETR: Guide Queries as a Professional Team in Detection Transformers
#Text=========
#Text=
#Text=[!
22-72	3288-3289	-	_	_	
22-73	3289-3290	-	_	_	
22-74	3290-3291	-	_	_	
22-75	3291-3292	-	_	_	
22-76	3292-3293	-	_	_	
22-77	3293-3294	-	_	_	
22-78	3294-3295	-	_	_	
22-79	3295-3296	-	_	_	
22-80	3296-3297	-	_	_	
22-81	3297-3298	-	_	_	
22-82	3298-3299	-	_	_	
22-83	3299-3300	-	_	_	
22-84	3300-3301	-	_	_	
22-85	3301-3302	-	_	_	
22-86	3302-3303	-	_	_	
22-87	3303-3304	-	_	_	
22-88	3304-3305	-	_	_	
22-89	3305-3306	-	_	_	
22-90	3306-3307	-	_	_	
22-91	3307-3308	-	_	_	
22-92	3308-3309	-	_	_	
22-93	3309-3310	|	_	_	
22-94	3310-3311	:	_	_	
22-95	3311-3312	-	_	_	
22-96	3312-3313	-	_	_	
22-97	3313-3314	-	_	_	
22-98	3314-3315	-	_	_	
22-99	3315-3316	-	_	_	
22-100	3316-3317	-	_	_	
22-101	3317-3318	-	_	_	
22-102	3318-3319	-	_	_	
22-103	3319-3320	-	_	_	
22-104	3320-3321	-	_	_	
22-105	3321-3322	-	_	_	
22-106	3322-3323	-	_	_	
22-107	3323-3324	:	_	_	
22-108	3324-3325	|	_	_	
22-109	3325-3326	:	_	_	
22-110	3326-3327	-	_	_	
22-111	3327-3328	-	_	_	
22-112	3328-3329	-	_	_	
22-113	3329-3330	-	_	_	
22-114	3330-3331	-	_	_	
22-115	3331-3332	-	_	_	
22-116	3332-3333	:	_	_	
22-117	3333-3334	|	_	_	
22-118	3334-3335	:	_	_	
22-119	3335-3336	-	_	_	
22-120	3336-3337	-	_	_	
22-121	3337-3338	-	_	_	
22-122	3338-3339	-	_	_	
22-123	3339-3340	-	_	_	
22-124	3340-3341	-	_	_	
22-125	3341-3342	-	_	_	
22-126	3342-3343	-	_	_	
22-127	3343-3344	:	_	_	
22-128	3344-3345	|	_	_	
22-129	3345-3346	:	_	_	
22-130	3346-3347	-	_	_	
22-131	3347-3348	-	_	_	
22-132	3348-3349	-	_	_	
22-133	3349-3350	-	_	_	
22-134	3350-3351	-	_	_	
22-135	3351-3352	-	_	_	
22-136	3352-3353	-	_	_	
22-137	3353-3354	-	_	_	
22-138	3354-3355	-	_	_	
22-139	3355-3356	-	_	_	
22-140	3356-3357	-	_	_	
22-141	3357-3358	-	_	_	
22-142	3358-3359	-	_	_	
22-143	3359-3360	-	_	_	
22-144	3360-3361	-	_	_	
22-145	3361-3362	-	_	_	
22-146	3362-3363	-	_	_	
22-147	3363-3364	-	_	_	
22-148	3364-3365	-	_	_	
22-149	3365-3366	-	_	_	
22-150	3366-3367	-	_	_	
22-151	3367-3368	-	_	_	
22-152	3368-3369	-	_	_	
22-153	3369-3370	-	_	_	
22-154	3370-3371	-	_	_	
22-155	3371-3372	:	_	_	
22-156	3372-3373	|	_	_	
22-157	3373-3374	:	_	_	
22-158	3374-3375	-	_	_	
22-159	3375-3376	-	_	_	
22-160	3376-3377	-	_	_	
22-161	3377-3378	-	_	_	
22-162	3378-3379	-	_	_	
22-163	3379-3380	-	_	_	
22-164	3380-3381	-	_	_	
22-165	3381-3382	-	_	_	
22-166	3382-3383	-	_	_	
22-167	3383-3384	-	_	_	
22-168	3384-3385	-	_	_	
22-169	3385-3386	-	_	_	
22-170	3386-3387	-	_	_	
22-171	3387-3388	-	_	_	
22-172	3388-3389	-	_	_	
22-173	3389-3390	-	_	_	
22-174	3390-3391	-	_	_	
22-175	3391-3392	-	_	_	
22-176	3392-3393	-	_	_	
22-177	3393-3394	-	_	_	
22-178	3394-3395	-	_	_	
22-179	3395-3396	-	_	_	
22-180	3396-3397	-	_	_	
22-181	3397-3398	-	_	_	
22-182	3398-3399	-	_	_	
22-183	3399-3400	:	_	_	
22-184	3400-3401	|	_	_	
22-185	3401-3402	:	_	_	
22-186	3402-3403	-	_	_	
22-187	3403-3404	-	_	_	
22-188	3404-3405	-	_	_	
22-189	3405-3406	-	_	_	
22-190	3406-3407	-	_	_	
22-191	3407-3408	-	_	_	
22-192	3408-3409	-	_	_	
22-193	3409-3410	-	_	_	
22-194	3410-3411	-	_	_	
22-195	3411-3412	-	_	_	
22-196	3412-3413	-	_	_	
22-197	3413-3414	-	_	_	
22-198	3414-3415	-	_	_	
22-199	3415-3416	-	_	_	
22-200	3416-3417	-	_	_	
22-201	3417-3418	-	_	_	
22-202	3418-3419	-	_	_	
22-203	3419-3420	-	_	_	
22-204	3420-3421	-	_	_	
22-205	3421-3422	-	_	_	
22-206	3422-3423	-	_	_	
22-207	3423-3424	-	_	_	
22-208	3424-3425	-	_	_	
22-209	3425-3426	-	_	_	
22-210	3426-3427	-	_	_	
22-211	3427-3428	:	_	_	
22-212	3428-3429	|	_	_	
22-213	3429-3430	:	_	_	
22-214	3430-3431	-	_	_	
22-215	3431-3432	-	_	_	
22-216	3432-3433	-	_	_	
22-217	3433-3434	-	_	_	
22-218	3434-3435	-	_	_	
22-219	3435-3436	-	_	_	
22-220	3436-3437	:	_	_	
22-221	3437-3438	|	_	_	
22-222	3438-3439	:	_	_	
22-223	3439-3440	-	_	_	
22-224	3440-3441	-	_	_	
22-225	3441-3442	-	_	_	
22-226	3442-3443	-	_	_	
22-227	3443-3444	-	_	_	
22-228	3444-3445	-	_	_	
22-229	3445-3446	-	_	_	
22-230	3446-3447	-	_	_	
22-231	3447-3448	-	_	_	
22-232	3448-3449	-	_	_	
22-233	3449-3450	-	_	_	
22-234	3450-3451	-	_	_	
22-235	3451-3452	-	_	_	
22-236	3452-3453	-	_	_	
22-237	3453-3454	-	_	_	
22-238	3454-3455	-	_	_	
22-239	3455-3456	-	_	_	
22-240	3456-3457	-	_	_	
22-241	3457-3458	-	_	_	
22-242	3458-3459	-	_	_	
22-243	3459-3460	-	_	_	
22-244	3460-3461	-	_	_	
22-245	3461-3462	-	_	_	
22-246	3462-3463	-	_	_	
22-247	3463-3464	-	_	_	
22-248	3464-3465	-	_	_	
22-249	3465-3466	-	_	_	
22-250	3466-3467	-	_	_	
22-251	3467-3468	-	_	_	
22-252	3468-3469	-	_	_	
22-253	3469-3470	-	_	_	
22-254	3470-3471	-	_	_	
22-255	3471-3472	-	_	_	
22-256	3472-3473	-	_	_	
22-257	3473-3474	-	_	_	
22-258	3474-3475	-	_	_	
22-259	3475-3476	-	_	_	
22-260	3476-3477	-	_	_	
22-261	3477-3478	-	_	_	
22-262	3478-3479	-	_	_	
22-263	3479-3480	-	_	_	
22-264	3480-3481	-	_	_	
22-265	3481-3482	-	_	_	
22-266	3482-3483	-	_	_	
22-267	3483-3484	-	_	_	
22-268	3484-3485	-	_	_	
22-269	3485-3486	-	_	_	
22-270	3486-3487	-	_	_	
22-271	3487-3488	-	_	_	
22-272	3488-3489	-	_	_	
22-273	3489-3490	-	_	_	
22-274	3490-3491	-	_	_	
22-275	3491-3492	-	_	_	
22-276	3492-3493	-	_	_	
22-277	3493-3494	-	_	_	
22-278	3494-3495	-	_	_	
22-279	3495-3496	-	_	_	
22-280	3496-3497	-	_	_	
22-281	3497-3498	-	_	_	
22-282	3498-3499	-	_	_	
22-283	3499-3500	-	_	_	
22-284	3500-3501	-	_	_	
22-285	3501-3502	-	_	_	
22-286	3502-3503	-	_	_	
22-287	3503-3504	-	_	_	
22-288	3504-3505	-	_	_	
22-289	3505-3506	-	_	_	
22-290	3506-3507	-	_	_	
22-291	3507-3508	-	_	_	
22-292	3508-3509	-	_	_	
22-293	3509-3510	-	_	_	
22-294	3510-3511	-	_	_	
22-295	3511-3512	-	_	_	
22-296	3512-3513	-	_	_	
22-297	3513-3514	-	_	_	
22-298	3514-3515	-	_	_	
22-299	3515-3516	-	_	_	
22-300	3516-3517	-	_	_	
22-301	3517-3518	-	_	_	
22-302	3518-3519	-	_	_	
22-303	3519-3520	-	_	_	
22-304	3520-3521	-	_	_	
22-305	3521-3522	-	_	_	
22-306	3522-3523	-	_	_	
22-307	3523-3524	-	_	_	
22-308	3524-3525	-	_	_	
22-309	3525-3526	-	_	_	
22-310	3526-3527	-	_	_	
22-311	3527-3528	-	_	_	
22-312	3528-3529	-	_	_	
22-313	3529-3530	-	_	_	
22-314	3530-3531	-	_	_	
22-315	3531-3532	-	_	_	
22-316	3532-3533	-	_	_	
22-317	3533-3534	-	_	_	
22-318	3534-3535	-	_	_	
22-319	3535-3536	-	_	_	
22-320	3536-3537	-	_	_	
22-321	3537-3538	-	_	_	
22-322	3538-3539	-	_	_	
22-323	3539-3540	-	_	_	
22-324	3540-3541	-	_	_	
22-325	3541-3542	-	_	_	
22-326	3542-3543	-	_	_	
22-327	3543-3544	-	_	_	
22-328	3544-3545	-	_	_	
22-329	3545-3546	-	_	_	
22-330	3546-3547	-	_	_	
22-331	3547-3548	-	_	_	
22-332	3548-3549	-	_	_	
22-333	3549-3550	-	_	_	
22-334	3550-3551	-	_	_	
22-335	3551-3552	-	_	_	
22-336	3552-3553	-	_	_	
22-337	3553-3554	-	_	_	
22-338	3554-3555	-	_	_	
22-339	3555-3556	-	_	_	
22-340	3556-3557	-	_	_	
22-341	3557-3558	-	_	_	
22-342	3558-3559	-	_	_	
22-343	3559-3560	-	_	_	
22-344	3560-3561	-	_	_	
22-345	3561-3562	-	_	_	
22-346	3562-3563	-	_	_	
22-347	3563-3564	-	_	_	
22-348	3564-3565	-	_	_	
22-349	3565-3566	-	_	_	
22-350	3566-3567	-	_	_	
22-351	3567-3568	-	_	_	
22-352	3568-3569	-	_	_	
22-353	3569-3570	-	_	_	
22-354	3570-3571	-	_	_	
22-355	3571-3572	-	_	_	
22-356	3572-3573	-	_	_	
22-357	3573-3574	-	_	_	
22-358	3574-3575	-	_	_	
22-359	3575-3576	-	_	_	
22-360	3576-3577	-	_	_	
22-361	3577-3578	-	_	_	
22-362	3578-3579	-	_	_	
22-363	3579-3580	-	_	_	
22-364	3580-3581	-	_	_	
22-365	3581-3582	-	_	_	
22-366	3582-3583	-	_	_	
22-367	3583-3584	-	_	_	
22-368	3584-3585	-	_	_	
22-369	3585-3586	-	_	_	
22-370	3586-3587	-	_	_	
22-371	3587-3588	-	_	_	
22-372	3588-3589	-	_	_	
22-373	3589-3590	-	_	_	
22-374	3590-3591	-	_	_	
22-375	3591-3592	-	_	_	
22-376	3592-3593	-	_	_	
22-377	3593-3594	-	_	_	
22-378	3594-3595	-	_	_	
22-379	3595-3596	-	_	_	
22-380	3596-3597	-	_	_	
22-381	3597-3598	-	_	_	
22-382	3598-3599	-	_	_	
22-383	3599-3600	-	_	_	
22-384	3600-3601	-	_	_	
22-385	3601-3602	-	_	_	
22-386	3602-3603	-	_	_	
22-387	3603-3604	-	_	_	
22-388	3604-3605	-	_	_	
22-389	3605-3606	-	_	_	
22-390	3606-3607	-	_	_	
22-391	3607-3608	-	_	_	
22-392	3608-3609	-	_	_	
22-393	3609-3610	:	_	_	
22-394	3610-3611	|	_	_	
22-395	3612-3613	|	_	_	
22-396	3614-3625	DN-DETR-R50	_	_	
22-397	3637-3638	|	_	_	
22-398	3652-3653	|	_	_	
22-399	3656-3658	12	_	_	
22-400	3661-3662	|	_	_	
22-401	3665-3669	37.3	_	_	
22-402	3672-3673	|	_	_	
22-403	3684-3688	17.2	_	_	
22-404	3700-3701	|	_	_	
22-405	3712-3716	40.1	_	_	
22-406	3728-3729	|	_	_	
22-407	3740-3744	55.6	_	_	
22-408	3756-3757	|	_	_	
22-409	3759-3762	44M	_	_	
22-410	3765-3766	|	_	_	
22-411	3938-3939	|	_	_	
22-412	3940-3941	|	_	_	
22-413	3942-3953	DN-DETR-R50	_	_	
22-414	3965-3966	|	_	_	
22-415	3972-3973	√	_	_	
22-416	3980-3981	|	_	_	
22-417	3984-3986	12	_	_	
22-418	3989-3990	|	_	_	
22-419	3991-3992	*	_	_	
22-420	3992-3993	*	_	_	
22-421	3993-3997	37.7	_	_	
22-422	3997-3998	*	_	_	
22-423	3998-3999	*	_	_	
22-424	4000-4001	|	_	_	
22-425	4012-4016	18.0	_	_	
22-426	4028-4029	|	_	_	
22-427	4040-4044	40.0	_	_	
22-428	4056-4057	|	_	_	
22-429	4068-4072	56.8	_	_	
22-430	4084-4085	|	_	_	
22-431	4087-4090	44M	_	_	
22-432	4093-4094	|	_	_	
22-433	4095-4096	[	_	_	
22-434	4096-4100	百度网盘	_	_	
22-435	4100-4101	]	_	_	
22-436	4101-4102	(	_	_	
22-437	4102-4107	https	_	_	
22-438	4107-4108	:	_	_	
22-439	4108-4109	/	_	_	
22-440	4109-4110	/	_	_	
22-441	4110-4123	pan.baidu.com	_	_	
22-442	4123-4124	/	_	_	
22-443	4124-4125	s	_	_	
22-444	4125-4126	/	_	_	
22-445	4126-4149	1fc4144ERAjR4BpE9AjtasA	_	_	
22-446	4149-4150	?	_	_	

#Text=pwd=team) / [Google Drive](https://drive.google.com/drive/folders/1acSG-EuFx6UiehX1q63XAtu1EF3s29-m?
23-1	4150-4153	pwd	_	_	
23-2	4153-4154	=	_	_	
23-3	4154-4158	team	_	_	
23-4	4158-4159	)	_	_	
23-5	4160-4161	/	_	_	
23-6	4162-4163	[	_	_	
23-7	4163-4169	Google	_	_	
23-8	4170-4175	Drive	_	_	
23-9	4175-4176	]	_	_	
23-10	4176-4177	(	_	_	
23-11	4177-4182	https	_	_	
23-12	4182-4183	:	_	_	
23-13	4183-4184	/	_	_	
23-14	4184-4185	/	_	_	
23-15	4185-4201	drive.google.com	_	_	
23-16	4201-4202	/	_	_	
23-17	4202-4207	drive	_	_	
23-18	4207-4208	/	_	_	
23-19	4208-4215	folders	_	_	
23-20	4215-4216	/	_	_	
23-21	4216-4247	1acSG-EuFx6UiehX1q63XAtu1EF3s29	_	_	
23-22	4247-4248	-	_	_	
23-23	4248-4249	m	_	_	
23-24	4249-4250	?	_	_	

#Text=usp=share_link) |
#Text=| DAB-DETR-R50           |              |   12   |   33.7   |           15.3            |           36.5            |           49.7            |  44M   |                                                                                                                                                                            |
#Text=| DAB-DETR-R50           |      √       |   12   | **35.3** |           17.3            |           37.5            |           52.9            |  44M   | [百度网盘](https://pan.baidu.com/s/1kW9fpS2EYq3Q6KSchIU14A?
24-1	4250-4253	usp	_	_	
24-2	4253-4254	=	_	_	
24-3	4254-4264	share_link	_	_	
24-4	4264-4265	)	_	_	
24-5	4266-4267	|	_	_	
24-6	4268-4269	|	_	_	
24-7	4270-4282	DAB-DETR-R50	_	_	
24-8	4293-4294	|	_	_	
24-9	4308-4309	|	_	_	
24-10	4312-4314	12	_	_	
24-11	4317-4318	|	_	_	
24-12	4321-4325	33.7	_	_	
24-13	4328-4329	|	_	_	
24-14	4340-4344	15.3	_	_	
24-15	4356-4357	|	_	_	
24-16	4368-4372	36.5	_	_	
24-17	4384-4385	|	_	_	
24-18	4396-4400	49.7	_	_	
24-19	4412-4413	|	_	_	
24-20	4415-4418	44M	_	_	
24-21	4421-4422	|	_	_	
24-22	4594-4595	|	_	_	
24-23	4596-4597	|	_	_	
24-24	4598-4610	DAB-DETR-R50	_	_	
24-25	4621-4622	|	_	_	
24-26	4628-4629	√	_	_	
24-27	4636-4637	|	_	_	
24-28	4640-4642	12	_	_	
24-29	4645-4646	|	_	_	
24-30	4647-4648	*	_	_	
24-31	4648-4649	*	_	_	
24-32	4649-4653	35.3	_	_	
24-33	4653-4654	*	_	_	
24-34	4654-4655	*	_	_	
24-35	4656-4657	|	_	_	
24-36	4668-4672	17.3	_	_	
24-37	4684-4685	|	_	_	
24-38	4696-4700	37.5	_	_	
24-39	4712-4713	|	_	_	
24-40	4724-4728	52.9	_	_	
24-41	4740-4741	|	_	_	
24-42	4743-4746	44M	_	_	
24-43	4749-4750	|	_	_	
24-44	4751-4752	[	_	_	
24-45	4752-4756	百度网盘	_	_	
24-46	4756-4757	]	_	_	
24-47	4757-4758	(	_	_	
24-48	4758-4763	https	_	_	
24-49	4763-4764	:	_	_	
24-50	4764-4765	/	_	_	
24-51	4765-4766	/	_	_	
24-52	4766-4779	pan.baidu.com	_	_	
24-53	4779-4780	/	_	_	
24-54	4780-4781	s	_	_	
24-55	4781-4782	/	_	_	
24-56	4782-4805	1kW9fpS2EYq3Q6KSchIU14A	_	_	
24-57	4805-4806	?	_	_	

#Text=pwd=team) / [Google Drive](https://drive.google.com/drive/folders/1MGel4BKzOrlYlDnuKxLeOJYkC5O58kF4?
25-1	4806-4809	pwd	_	_	
25-2	4809-4810	=	_	_	
25-3	4810-4814	team	_	_	
25-4	4814-4815	)	_	_	
25-5	4816-4817	/	_	_	
25-6	4818-4819	[	_	_	
25-7	4819-4825	Google	_	_	
25-8	4826-4831	Drive	_	_	
25-9	4831-4832	]	_	_	
25-10	4832-4833	(	_	_	
25-11	4833-4838	https	_	_	
25-12	4838-4839	:	_	_	
25-13	4839-4840	/	_	_	
25-14	4840-4841	/	_	_	
25-15	4841-4857	drive.google.com	_	_	
25-16	4857-4858	/	_	_	
25-17	4858-4863	drive	_	_	
25-18	4863-4864	/	_	_	
25-19	4864-4871	folders	_	_	
25-20	4871-4872	/	_	_	
25-21	4872-4905	1MGel4BKzOrlYlDnuKxLeOJYkC5O58kF4	_	_	
25-22	4905-4906	?	_	_	

#Text=usp=share_link) |
#Text=| DAB-DETR-R50           |              |   50   |   42.2   |           22.5            |           45.9            |           60.2            |  44M   |                                                                                                                                                                            |
#Text=| DAB-DETR-R50           |      √       |   50   | **43.0** |           24.4            |           46.1            |           62.6            |  44M   | [百度网盘](https://pan.baidu.com/s/1wR5lrD1Ji5q7F8eRAASrmg?
26-1	4906-4909	usp	_	_	
26-2	4909-4910	=	_	_	
26-3	4910-4920	share_link	_	_	
26-4	4920-4921	)	_	_	
26-5	4922-4923	|	_	_	
26-6	4924-4925	|	_	_	
26-7	4926-4938	DAB-DETR-R50	_	_	
26-8	4949-4950	|	_	_	
26-9	4964-4965	|	_	_	
26-10	4968-4970	50	_	_	
26-11	4973-4974	|	_	_	
26-12	4977-4981	42.2	_	_	
26-13	4984-4985	|	_	_	
26-14	4996-5000	22.5	_	_	
26-15	5012-5013	|	_	_	
26-16	5024-5028	45.9	_	_	
26-17	5040-5041	|	_	_	
26-18	5052-5056	60.2	_	_	
26-19	5068-5069	|	_	_	
26-20	5071-5074	44M	_	_	
26-21	5077-5078	|	_	_	
26-22	5250-5251	|	_	_	
26-23	5252-5253	|	_	_	
26-24	5254-5266	DAB-DETR-R50	_	_	
26-25	5277-5278	|	_	_	
26-26	5284-5285	√	_	_	
26-27	5292-5293	|	_	_	
26-28	5296-5298	50	_	_	
26-29	5301-5302	|	_	_	
26-30	5303-5304	*	_	_	
26-31	5304-5305	*	_	_	
26-32	5305-5309	43.0	_	_	
26-33	5309-5310	*	_	_	
26-34	5310-5311	*	_	_	
26-35	5312-5313	|	_	_	
26-36	5324-5328	24.4	_	_	
26-37	5340-5341	|	_	_	
26-38	5352-5356	46.1	_	_	
26-39	5368-5369	|	_	_	
26-40	5380-5384	62.6	_	_	
26-41	5396-5397	|	_	_	
26-42	5399-5402	44M	_	_	
26-43	5405-5406	|	_	_	
26-44	5407-5408	[	_	_	
26-45	5408-5412	百度网盘	_	_	
26-46	5412-5413	]	_	_	
26-47	5413-5414	(	_	_	
26-48	5414-5419	https	_	_	
26-49	5419-5420	:	_	_	
26-50	5420-5421	/	_	_	
26-51	5421-5422	/	_	_	
26-52	5422-5435	pan.baidu.com	_	_	
26-53	5435-5436	/	_	_	
26-54	5436-5437	s	_	_	
26-55	5437-5438	/	_	_	
26-56	5438-5461	1wR5lrD1Ji5q7F8eRAASrmg	_	_	
26-57	5461-5462	?	_	_	

#Text=pwd=team) / [Google Drive](https://drive.google.com/drive/folders/1clGOqBRioL4UVph684pTv4UsqQ47AmKJ?
27-1	5462-5465	pwd	_	_	
27-2	5465-5466	=	_	_	
27-3	5466-5470	team	_	_	
27-4	5470-5471	)	_	_	
27-5	5472-5473	/	_	_	
27-6	5474-5475	[	_	_	
27-7	5475-5481	Google	_	_	
27-8	5482-5487	Drive	_	_	
27-9	5487-5488	]	_	_	
27-10	5488-5489	(	_	_	
27-11	5489-5494	https	_	_	
27-12	5494-5495	:	_	_	
27-13	5495-5496	/	_	_	
27-14	5496-5497	/	_	_	
27-15	5497-5513	drive.google.com	_	_	
27-16	5513-5514	/	_	_	
27-17	5514-5519	drive	_	_	
27-18	5519-5520	/	_	_	
27-19	5520-5527	folders	_	_	
27-20	5527-5528	/	_	_	
27-21	5528-5561	1clGOqBRioL4UVph684pTv4UsqQ47AmKJ	_	_	
27-22	5561-5562	?	_	_	

#Text=usp=share_link) |
#Text=| DAB-DETR-R101          |              |   12   |   36.1   |           17.3            |           39.5            |           52.5            |  63M   |                                                                                                                                                                            |
#Text=| DAB-DETR-R101          |      √       |   12   | **37.4** |           18.4            |           40.3            |           55.5            |  63M   | [百度网盘](https://pan.baidu.com/s/1Nv6Tk8GZDVuMppFZV7DXnQ?
28-1	5562-5565	usp	_	_	
28-2	5565-5566	=	_	_	
28-3	5566-5576	share_link	_	_	
28-4	5576-5577	)	_	_	
28-5	5578-5579	|	_	_	
28-6	5580-5581	|	_	_	
28-7	5582-5595	DAB-DETR-R101	_	_	
28-8	5605-5606	|	_	_	
28-9	5620-5621	|	_	_	
28-10	5624-5626	12	_	_	
28-11	5629-5630	|	_	_	
28-12	5633-5637	36.1	_	_	
28-13	5640-5641	|	_	_	
28-14	5652-5656	17.3	_	_	
28-15	5668-5669	|	_	_	
28-16	5680-5684	39.5	_	_	
28-17	5696-5697	|	_	_	
28-18	5708-5712	52.5	_	_	
28-19	5724-5725	|	_	_	
28-20	5727-5730	63M	_	_	
28-21	5733-5734	|	_	_	
28-22	5906-5907	|	_	_	
28-23	5908-5909	|	_	_	
28-24	5910-5923	DAB-DETR-R101	_	_	
28-25	5933-5934	|	_	_	
28-26	5940-5941	√	_	_	
28-27	5948-5949	|	_	_	
28-28	5952-5954	12	_	_	
28-29	5957-5958	|	_	_	
28-30	5959-5960	*	_	_	
28-31	5960-5961	*	_	_	
28-32	5961-5965	37.4	_	_	
28-33	5965-5966	*	_	_	
28-34	5966-5967	*	_	_	
28-35	5968-5969	|	_	_	
28-36	5980-5984	18.4	_	_	
28-37	5996-5997	|	_	_	
28-38	6008-6012	40.3	_	_	
28-39	6024-6025	|	_	_	
28-40	6036-6040	55.5	_	_	
28-41	6052-6053	|	_	_	
28-42	6055-6058	63M	_	_	
28-43	6061-6062	|	_	_	
28-44	6063-6064	[	_	_	
28-45	6064-6068	百度网盘	_	_	
28-46	6068-6069	]	_	_	
28-47	6069-6070	(	_	_	
28-48	6070-6075	https	_	_	
28-49	6075-6076	:	_	_	
28-50	6076-6077	/	_	_	
28-51	6077-6078	/	_	_	
28-52	6078-6091	pan.baidu.com	_	_	
28-53	6091-6092	/	_	_	
28-54	6092-6093	s	_	_	
28-55	6093-6094	/	_	_	
28-56	6094-6117	1Nv6Tk8GZDVuMppFZV7DXnQ	_	_	
28-57	6117-6118	?	_	_	

#Text=pwd=team) / [Google Drive](https://drive.google.com/drive/folders/1dQ4Pqt4FgJB5z48juNRcxzJck2bAV4fa?
29-1	6118-6121	pwd	_	_	
29-2	6121-6122	=	_	_	
29-3	6122-6126	team	_	_	
29-4	6126-6127	)	_	_	
29-5	6128-6129	/	_	_	
29-6	6130-6131	[	_	_	
29-7	6131-6137	Google	_	_	
29-8	6138-6143	Drive	_	_	
29-9	6143-6144	]	_	_	
29-10	6144-6145	(	_	_	
29-11	6145-6150	https	_	_	
29-12	6150-6151	:	_	_	
29-13	6151-6152	/	_	_	
29-14	6152-6153	/	_	_	
29-15	6153-6169	drive.google.com	_	_	
29-16	6169-6170	/	_	_	
29-17	6170-6175	drive	_	_	
29-18	6175-6176	/	_	_	
29-19	6176-6183	folders	_	_	
29-20	6183-6184	/	_	_	
29-21	6184-6217	1dQ4Pqt4FgJB5z48juNRcxzJck2bAV4fa	_	_	
29-22	6217-6218	?	_	_	

#Text=usp=share_link) |
#Text=| DAB-DETR-R101          |              |   50   |   43.3   |           24.0            |           47.1            |           61.2            |  63M   |                                                                                                                                                                            |
#Text=| DAB-DETR-R101          |      √       |   50   | **44.1** |           25.0            |           47.1            |           63.7            |  63M   | [百度网盘](https://pan.baidu.com/s/1606YBaEyjX4vgBZJ2GptpQ?
30-1	6218-6221	usp	_	_	
30-2	6221-6222	=	_	_	
30-3	6222-6232	share_link	_	_	
30-4	6232-6233	)	_	_	
30-5	6234-6235	|	_	_	
30-6	6236-6237	|	_	_	
30-7	6238-6251	DAB-DETR-R101	_	_	
30-8	6261-6262	|	_	_	
30-9	6276-6277	|	_	_	
30-10	6280-6282	50	_	_	
30-11	6285-6286	|	_	_	
30-12	6289-6293	43.3	_	_	
30-13	6296-6297	|	_	_	
30-14	6308-6312	24.0	_	_	
30-15	6324-6325	|	_	_	
30-16	6336-6340	47.1	_	_	
30-17	6352-6353	|	_	_	
30-18	6364-6368	61.2	_	_	
30-19	6380-6381	|	_	_	
30-20	6383-6386	63M	_	_	
30-21	6389-6390	|	_	_	
30-22	6562-6563	|	_	_	
30-23	6564-6565	|	_	_	
30-24	6566-6579	DAB-DETR-R101	_	_	
30-25	6589-6590	|	_	_	
30-26	6596-6597	√	_	_	
30-27	6604-6605	|	_	_	
30-28	6608-6610	50	_	_	
30-29	6613-6614	|	_	_	
30-30	6615-6616	*	_	_	
30-31	6616-6617	*	_	_	
30-32	6617-6621	44.1	_	_	
30-33	6621-6622	*	_	_	
30-34	6622-6623	*	_	_	
30-35	6624-6625	|	_	_	
30-36	6636-6640	25.0	_	_	
30-37	6652-6653	|	_	_	
30-38	6664-6668	47.1	_	_	
30-39	6680-6681	|	_	_	
30-40	6692-6696	63.7	_	_	
30-41	6708-6709	|	_	_	
30-42	6711-6714	63M	_	_	
30-43	6717-6718	|	_	_	
30-44	6719-6720	[	_	_	
30-45	6720-6724	百度网盘	_	_	
30-46	6724-6725	]	_	_	
30-47	6725-6726	(	_	_	
30-48	6726-6731	https	_	_	
30-49	6731-6732	:	_	_	
30-50	6732-6733	/	_	_	
30-51	6733-6734	/	_	_	
30-52	6734-6747	pan.baidu.com	_	_	
30-53	6747-6748	/	_	_	
30-54	6748-6749	s	_	_	
30-55	6749-6750	/	_	_	
30-56	6750-6773	1606YBaEyjX4vgBZJ2GptpQ	_	_	
30-57	6773-6774	?	_	_	

#Text=pwd=team) / [Google Drive](https://drive.google.com/drive/folders/1jmTpzsdpWaYTVoBjysBUxyk4Ln6I03TD?
31-1	6774-6777	pwd	_	_	
31-2	6777-6778	=	_	_	
31-3	6778-6782	team	_	_	
31-4	6782-6783	)	_	_	
31-5	6784-6785	/	_	_	
31-6	6786-6787	[	_	_	
31-7	6787-6793	Google	_	_	
31-8	6794-6799	Drive	_	_	
31-9	6799-6800	]	_	_	
31-10	6800-6801	(	_	_	
31-11	6801-6806	https	_	_	
31-12	6806-6807	:	_	_	
31-13	6807-6808	/	_	_	
31-14	6808-6809	/	_	_	
31-15	6809-6825	drive.google.com	_	_	
31-16	6825-6826	/	_	_	
31-17	6826-6831	drive	_	_	
31-18	6831-6832	/	_	_	
31-19	6832-6839	folders	_	_	
31-20	6839-6840	/	_	_	
31-21	6840-6873	1jmTpzsdpWaYTVoBjysBUxyk4Ln6I03TD	_	_	
31-22	6873-6874	?	_	_	

#Text=usp=share_link) |
#Text=| DINO-4scale-1stage-R50 |              |   12   |   44.5   |           24.2            |           48.0            |           61.2            |  47M   |                                                                                                                                                                            |
